Developer,Date,Dev#,Msg,File,Action,LoC+,LoC-,REF,BUG,FCount,FJavaCount,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/clustering/geronimo-plugin-farm-node/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/clustering/plugin-farm/pom.xml, M,111,111,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/clustering/plugin-farm/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/clustering/plugin-farm-datasource/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/clustering/plugin-farm-datasource/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/clustering/plugin-farm-member/pom.xml, M,108,108,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/clustering/plugin-farm-member/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/clustering/wadi-clustering/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/clustering/wadi-clustering/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000077, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/concurrent/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/concurrent/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/concurrent/concurrent/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/concurrent/concurrent/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/concurrent/concurrent-deployer/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/concurrent/concurrent-deployer/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/concurrent/geronimo-concurrent/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/concurrent/geronimo-concurrent/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/concurrent/geronimo-concurrent-builder/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/concurrent/geronimo-concurrent-builder/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/concurrent/geronimo-concurrent-core/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/concurrent/geronimo-concurrent-core/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/concurrent/geronimo-concurrent-management/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/concurrent/geronimo-concurrent-management/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000077, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/connector/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/connector/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/connector/client-transaction/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/connector/client-transaction/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/connector/connector-deployer/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/connector/connector-deployer/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/connector/geronimo-connector/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/connector/geronimo-connector/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/connector/geronimo-connector-builder/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/connector/geronimo-connector-builder/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/connector/geronimo-transaction/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/connector/geronimo-transaction/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/connector/transaction/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/connector/transaction/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000092, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/console-base-portlets/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/console-base-portlets/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/console-core/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/console-core/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/console-ear/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/console-ear/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/console-filter/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/console-filter/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/console-jetty/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/console-jetty/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/console-portal-driver/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/console-portal-driver/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/console-tomcat/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/console-tomcat/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/geronimo-converter/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/geronimo-converter/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/plugin-console-jetty/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/plugin-console-jetty/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/plugin-console-tomcat/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/plugin-console-tomcat/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/console/plugin-portlets/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/console/plugin-portlets/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000077, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/corba/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/corba/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/corba/client-corba-yoko/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/corba/client-corba-yoko/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/corba/geronimo-corba/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/corba/geronimo-corba/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/corba/geronimo-corba-builder/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/corba/geronimo-corba-builder/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/corba/geronimo-yoko/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/corba/geronimo-yoko/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/corba/j2ee-corba-yoko/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/corba/j2ee-corba-yoko/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/corba/openejb-corba-deployer/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/corba/openejb-corba-deployer/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000092, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/cxf/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/cxf/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/cxf-deployer/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/cxf-deployer/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/cxf-ejb/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/cxf-ejb/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/cxf-ejb-deployer/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/cxf-ejb-deployer/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/cxf-jaxws-tools/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/cxf-jaxws-tools/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/cxf-tools/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/cxf-tools/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/geronimo-cxf/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/geronimo-cxf/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/geronimo-cxf-builder/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/geronimo-cxf-builder/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/geronimo-cxf-ejb/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/geronimo-cxf-ejb/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/geronimo-cxf-ejb-builder/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/geronimo-cxf-ejb-builder/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/cxf/geronimo-cxf-tools/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/cxf/geronimo-cxf-tools/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000068, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/debugviews/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/debugviews/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/debugviews/debugviews-console-jetty/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/debugviews/debugviews-console-jetty/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/debugviews/debugviews-console-tomcat/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/debugviews/debugviews-console-tomcat/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/debugviews/debugviews-portlets/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/debugviews/debugviews-portlets/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000059, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/derby/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/derby/pom.xml, A,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
2000065, , rickmcguire, 2010-06-14 16:58,954642, Revert changes caused by failed release plugin operation,geronimo-2.2/plugins/dojo/pom.xml, M,1,1,FALSE,FALSE,1,0
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,geronimo-2.2/plugins/dojo/pom.xml, M,0,0,FALSE,FALSE,1,0,,
rickmcguire, 2010-06-11 12:12,953750, maven-release-plugin prepare branch 2.2.1,],FALSE,FALSE,1,0,,,,,
